produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ACUCAR                   ;CRISTAL             ;4218;SE        ;NORDESTE       ;2023;4;VAREJO                                                      ;3,97
ACUCAR                   ;REFINADO            ;4222;SP        ;SUDESTE        ;2023;4;VAREJO                                                      ;4,28
ACUCAR                   ;CRISTAL             ;4218;SP        ;SUDESTE        ;2023;4;ATACADO                                                     ;3,81
ACUCAR                   ;CRISTAL             ;4218;TO        ;NORTE          ;2023;4;VAREJO                                                      ;4,04
ACUCAR                   ;CRISTAL             ;4218;TO        ;NORTE          ;2023;4;ATACADO                                                     ;3,96
ACUCAR                   ;CRISTAL             ;4218;AC        ;NORTE          ;2023;5;ATACADO                                                     ;3,94
ACUCAR                   ;CRISTAL             ;4218;AC        ;NORTE          ;2023;5;VAREJO                                                      ;4,0
ACUCAR                   ;CRISTAL             ;4218;AL        ;NORDESTE       ;2023;5;VAREJO                                                      ;3,98
ACUCAR                   ;CRISTAL             ;4218;AL        ;NORDESTE       ;2023;5;ATACADO                                                     ;3,82
ACUCAR                   ;CRISTAL             ;4218;AM        ;NORTE          ;2023;5;ATACADO                                                     ;4,0
ACUCAR                   ;CRISTAL             ;4218;AM        ;NORTE          ;2023;5;VAREJO                                                      ;4,38
ACUCAR                   ;CRISTAL             ;4218;AP        ;NORTE          ;2023;5;VAREJO                                                      ;3,95
ACUCAR                   ;CRISTAL             ;4218;AP        ;NORTE          ;2023;5;ATACADO                                                     ;3,8
ACUCAR                   ;CRISTAL             ;4218;BA        ;NORDESTE       ;2023;5;ATACADO                                                     ;3,81
ACUCAR                   ;CRISTAL             ;4218;BA        ;NORDESTE       ;2023;5;VAREJO                                                      ;3,87
ACUCAR                   ;CRISTAL             ;4218;CE        ;NORDESTE       ;2023;5;ATACADO                                                     ;3,48
ACUCAR                   ;CRISTAL             ;4218;CE        ;NORDESTE       ;2023;5;VAREJO                                                      ;4,95
ACUCAR                   ;CRISTAL             ;4218;DF        ;CENTRO-OESTE   ;2023;5;ATACADO                                                     ;3,26
ACUCAR                   ;CRISTAL             ;4218;DF        ;CENTRO-OESTE   ;2023;5;VAREJO                                                      ;3,33
ACUCAR                   ;CRISTAL             ;4218;ES        ;SUDESTE        ;2023;5;VAREJO                                                      ;3,59
ACUCAR                   ;CRISTAL             ;4218;ES        ;SUDESTE        ;2023;5;VAREJO                                                      ;4,07
ACUCAR                   ;CRISTAL             ;4218;ES        ;SUDESTE        ;2023;5;ATACADO                                                     ;3,48
ACUCAR                   ;CRISTAL             ;4218;GO        ;CENTRO-OESTE   ;2023;5;VAREJO                                                      ;4,22
ACUCAR                   ;CRISTAL             ;4218;GO        ;CENTRO-OESTE   ;2023;5;VAREJO                                                      ;3,71
ACUCAR                   ;CRISTAL             ;4218;GO        ;CENTRO-OESTE   ;2023;5;ATACADO                                                     ;3,58
ACUCAR                   ;CRISTAL             ;4218;MA        ;NORDESTE       ;2023;5;ATACADO                                                     ;4,05
ACUCAR                   ;CRISTAL             ;4218;MA        ;NORDESTE       ;2023;5;VAREJO                                                      ;4,13
ACUCAR                   ;CRISTAL             ;4218;MG        ;SUDESTE        ;2023;5;ATACADO                                                     ;3,39
ACUCAR                   ;CRISTAL             ;4218;MG        ;SUDESTE        ;2023;5;VAREJO                                                      ;3,38
